,FSA_SystemDate,Transaction_Type,Behavioural draw-downs of committed facilities,Behavioural inflows from loans and advances,Behavioural outflows from deposits
532,2023-06-26,C7690,0.0,0.0,0.0
533,2023-06-26,C7700,0.0,0.0,0.0
534,2023-06-26,C7710,0.0,0.0,0.0
535,2023-06-26,C7720,0.0,0.0,0.0
536,2023-06-26,C7730,0.0,0.0,0.0
537,2023-06-26,C7740,0.0,0.0,0.0
538,2023-06-26,C7750,0.0,0.0,0.0
539,2023-06-26,C7760,0.0,0.0,0.0
540,2023-06-28,C010,0.0,0.0,0.0
541,2023-06-28,C020,0.0,0.0,0.0
542,2023-06-28,C030,0.0,0.0,0.0
543,2023-06-28,C040,0.0,0.0,0.0
544,2023-06-28,C050,0.0,0.0,0.0
545,2023-06-28,C060,0.0,0.0,0.0
546,2023-06-28,C070,0.0,0.0,0.0
547,2023-06-28,C080,0.0,0.0,0.0
548,2023-06-28,C090,0.0,0.0,0.0
549,2023-06-28,C100,0.0,0.0,0.0
550,2023-06-28,C110,0.0,0.0,0.0
551,2023-06-28,C120,0.0,0.0,0.0
552,2023-06-28,C130,0.0,0.0,0.0
553,2023-06-28,C140,0.0,0.0,0.0
554,2023-06-28,C150,0.0,0.0,0.0
555,2023-06-28,C160,0.0,0.0,0.0
556,2023-06-28,C170,0.0,0.0,0.0
557,2023-06-28,C180,0.0,0.0,0.0
558,2023-06-28,C190,0.0,0.0,0.0
559,2023-06-28,C200,0.0,0.0,0.0
560,2023-06-28,C210,0.0,0.0,0.0
561,2023-06-28,C220,0.0,0.0,0.0
562,2023-06-28,C6010,0.0,0.0,0.0
563,2023-06-28,C6020,0.0,0.0,0.0
564,2023-06-28,C6030,0.0,0.0,0.0
565,2023-06-28,C6040,0.0,0.0,0.0
566,2023-06-28,C6050,0.0,0.0,0.0
567,2023-06-28,C6060,0.0,0.0,0.0
568,2023-06-28,C6070,0.0,0.0,0.0
569,2023-06-28,C6080,0.0,0.0,0.0
570,2023-06-28,C6090,0.0,0.0,0.0
571,2023-06-28,C7000,0.0,0.0,0.0
572,2023-06-28,C7010,0.0,0.0,0.0
573,2023-06-28,C7020,0.0,0.0,0.0
574,2023-06-28,C7030,0.0,0.0,0.0
575,2023-06-28,C7040,0.0,0.0,0.0
576,2023-06-28,C7050,0.0,0.0,0.0
577,2023-06-28,C7060,0.0,0.0,0.0
578,2023-06-28,C7070,0.0,0.0,0.0
579,2023-06-28,C7080,0.0,0.0,0.0
580,2023-06-28,C7090,0.0,0.0,0.0
581,2023-06-28,C7100,0.0,0.0,0.0
582,2023-06-28,C7110,0.0,0.0,0.0
583,2023-06-28,C7120,0.0,0.0,0.0
584,2023-06-28,C7130,0.0,0.0,0.0
585,2023-06-28,C7140,0.0,0.0,0.0
586,2023-06-28,C7150,0.0,0.0,0.0
587,2023-06-28,C7160,0.0,0.0,0.0
588,2023-06-28,C7170,0.0,0.0,0.0
589,2023-06-28,C7180,0.0,0.0,0.0
590,2023-06-28,C7190,0.0,0.0,0.0
591,2023-06-28,C7200,0.0,0.0,0.0
592,2023-06-28,C7210,0.0,0.0,0.0
593,2023-06-28,C7220,0.0,0.0,0.0
594,2023-06-28,C7230,0.0,0.0,0.0
595,2023-06-28,C7240,0.0,0.0,0.0
596,2023-06-28,C7250,0.0,0.0,0.0
597,2023-06-28,C7260,0.0,0.0,0.0
598,2023-06-28,C7270,0.0,0.0,0.0
599,2023-06-28,C7280,0.0,0.0,0.0
600,2023-06-28,C7290,0.0,0.0,0.0
601,2023-06-28,C7300,0.0,0.0,0.0
602,2023-06-28,C7310,0.0,0.0,0.0
603,2023-06-28,C7320,0.0,0.0,0.0
604,2023-06-28,C7330,0.0,0.0,0.0
605,2023-06-28,C7340,0.0,0.0,0.0
606,2023-06-28,C7350,0.0,0.0,0.0
607,2023-06-28,C7360,0.0,0.0,0.0
608,2023-06-28,C7370,0.0,0.0,0.0
609,2023-06-28,C7380,0.0,0.0,0.0
610,2023-06-28,C7390,0.0,0.0,0.0
611,2023-06-28,C7400,0.0,0.0,0.0
612,2023-06-28,C7410,0.0,0.0,0.0
613,2023-06-28,C7420,0.0,0.0,0.0
614,2023-06-28,C7430,0.0,0.0,0.0
615,2023-06-28,C7440,0.0,0.0,0.0
616,2023-06-28,C7450,0.0,0.0,0.0
617,2023-06-28,C7460,0.0,0.0,0.0
618,2023-06-28,C7470,0.0,0.0,0.0
619,2023-06-28,C7480,0.0,0.0,0.0
620,2023-06-28,C7490,0.0,0.0,0.0
621,2023-06-28,C7500,0.0,0.0,0.0
622,2023-06-28,C7510,0.0,0.0,0.0
623,2023-06-28,C7520,0.0,0.0,0.0
624,2023-06-28,C7530,0.0,0.0,0.0
625,2023-06-28,C7540,0.0,0.0,0.0
626,2023-06-28,C7550,0.0,0.0,0.0
627,2023-06-28,C7560,0.0,0.0,0.0
628,2023-06-28,C7570,0.0,0.0,0.0
629,2023-06-28,C7580,0.0,0.0,0.0
630,2023-06-28,C7590,0.0,0.0,0.0
631,2023-06-28,C7600,0.0,0.0,0.0
632,2023-06-28,C7610,0.0,0.0,0.0
633,2023-06-28,C7620,0.0,0.0,0.0
634,2023-06-28,C7630,0.0,0.0,0.0
635,2023-06-28,C7640,0.0,0.0,0.0
636,2023-06-28,C7650,0.0,0.0,0.0
637,2023-06-28,C7660,0.0,0.0,0.0
638,2023-06-28,C7670,0.0,0.0,0.0
639,2023-06-28,C7680,0.0,0.0,0.0
640,2023-06-28,C7690,0.0,0.0,0.0
641,2023-06-28,C7700,0.0,0.0,0.0
642,2023-06-28,C7710,0.0,0.0,0.0
643,2023-06-28,C7720,0.0,0.0,0.0
644,2023-06-28,C7730,0.0,0.0,0.0
645,2023-06-28,C7740,0.0,0.0,0.0
646,2023-06-28,C7750,0.0,0.0,0.0
647,2023-06-28,C7760,0.0,0.0,0.0
648,2023-06-29,C010,0.0,0.0,0.0
649,2023-06-29,C020,0.0,0.0,0.0
650,2023-06-29,C030,0.0,0.0,0.0
651,2023-06-29,C040,0.0,0.0,0.0
652,2023-06-29,C050,0.0,0.0,0.0
653,2023-06-29,C060,0.0,0.0,0.0
654,2023-06-29,C070,0.0,0.0,0.0
655,2023-06-29,C080,0.0,0.0,0.0
656,2023-06-29,C090,0.0,0.0,0.0
657,2023-06-29,C100,0.0,0.0,0.0
658,2023-06-29,C110,0.0,0.0,0.0
659,2023-06-29,C120,0.0,0.0,0.0
660,2023-06-29,C130,0.0,0.0,0.0
661,2023-06-29,C140,0.0,0.0,0.0
662,2023-06-29,C150,0.0,0.0,0.0
663,2023-06-29,C160,0.0,0.0,0.0
664,2023-06-29,C170,0.0,0.0,0.0
665,2023-06-29,C180,0.0,0.0,0.0
666,2023-06-29,C190,0.0,0.0,0.0
667,2023-06-29,C200,0.0,0.0,0.0
668,2023-06-29,C210,0.0,0.0,0.0
669,2023-06-29,C220,0.0,0.0,0.0
670,2023-06-29,C6010,0.0,0.0,0.0
671,2023-06-29,C6020,0.0,0.0,0.0
672,2023-06-29,C6030,0.0,0.0,0.0
673,2023-06-29,C6040,0.0,0.0,0.0
674,2023-06-29,C6050,0.0,0.0,0.0
675,2023-06-29,C6060,0.0,0.0,0.0
676,2023-06-29,C6070,0.0,0.0,0.0
677,2023-06-29,C6080,0.0,0.0,0.0
678,2023-06-29,C6090,0.0,0.0,0.0
679,2023-06-29,C7000,0.0,0.0,0.0
680,2023-06-29,C7010,0.0,0.0,0.0
681,2023-06-29,C7020,0.0,0.0,0.0
682,2023-06-29,C7030,0.0,0.0,0.0
683,2023-06-29,C7040,0.0,0.0,0.0
684,2023-06-29,C7050,0.0,0.0,0.0
685,2023-06-29,C7060,0.0,0.0,0.0
686,2023-06-29,C7070,0.0,0.0,0.0
687,2023-06-29,C7080,0.0,0.0,0.0
688,2023-06-29,C7090,0.0,0.0,0.0
689,2023-06-29,C7100,0.0,0.0,0.0
690,2023-06-29,C7110,0.0,0.0,0.0
691,2023-06-29,C7120,0.0,0.0,0.0
692,2023-06-29,C7130,0.0,0.0,0.0
693,2023-06-29,C7140,0.0,0.0,0.0
694,2023-06-29,C7150,0.0,0.0,0.0
695,2023-06-29,C7160,0.0,0.0,0.0
696,2023-06-29,C7170,0.0,0.0,0.0
697,2023-06-29,C7180,0.0,0.0,0.0
698,2023-06-29,C7190,0.0,0.0,0.0
699,2023-06-29,C7200,0.0,0.0,0.0
700,2023-06-29,C7210,0.0,0.0,0.0
701,2023-06-29,C7220,0.0,0.0,0.0
702,2023-06-29,C7230,0.0,0.0,0.0
703,2023-06-29,C7240,0.0,0.0,0.0
704,2023-06-29,C7250,0.0,0.0,0.0
705,2023-06-29,C7260,0.0,0.0,0.0
706,2023-06-29,C7270,0.0,0.0,0.0
707,2023-06-29,C7280,0.0,0.0,0.0
708,2023-06-29,C7290,0.0,0.0,0.0
709,2023-06-29,C7300,0.0,0.0,0.0
710,2023-06-29,C7310,0.0,0.0,0.0
711,2023-06-29,C7320,0.0,0.0,0.0
712,2023-06-29,C7330,0.0,0.0,0.0
713,2023-06-29,C7340,0.0,0.0,0.0
714,2023-06-29,C7350,0.0,0.0,0.0
715,2023-06-29,C7360,0.0,0.0,0.0
716,2023-06-29,C7370,0.0,0.0,0.0
717,2023-06-29,C7380,0.0,0.0,0.0
718,2023-06-29,C7390,0.0,0.0,0.0
719,2023-06-29,C7400,0.0,0.0,0.0
720,2023-06-29,C7410,0.0,0.0,0.0
721,2023-06-29,C7420,0.0,0.0,0.0
722,2023-06-29,C7430,0.0,0.0,0.0
723,2023-06-29,C7440,0.0,0.0,0.0
724,2023-06-29,C7450,0.0,0.0,0.0
725,2023-06-29,C7460,0.0,0.0,0.0
726,2023-06-29,C7470,0.0,0.0,0.0
727,2023-06-29,C7480,0.0,0.0,0.0
728,2023-06-29,C7490,0.0,0.0,0.0
729,2023-06-29,C7500,0.0,0.0,0.0
730,2023-06-29,C7510,0.0,0.0,0.0
731,2023-06-29,C7520,0.0,0.0,0.0
732,2023-06-29,C7530,0.0,0.0,0.0
733,2023-06-29,C7540,0.0,0.0,0.0
734,2023-06-29,C7550,0.0,0.0,0.0
735,2023-06-29,C7560,0.0,0.0,0.0
736,2023-06-29,C7570,0.0,0.0,0.0
737,2023-06-29,C7580,0.0,0.0,0.0
738,2023-06-29,C7590,0.0,0.0,0.0
739,2023-06-29,C7600,0.0,0.0,0.0
740,2023-06-29,C7610,0.0,0.0,0.0
741,2023-06-29,C7620,0.0,0.0,0.0
742,2023-06-29,C7630,0.0,0.0,0.0
743,2023-06-29,C7640,0.0,0.0,0.0
744,2023-06-29,C7650,0.0,0.0,0.0
745,2023-06-29,C7660,0.0,0.0,0.0
746,2023-06-29,C7670,0.0,0.0,0.0
747,2023-06-29,C7680,0.0,0.0,0.0
748,2023-06-29,C7690,0.0,0.0,0.0
749,2023-06-29,C7700,0.0,0.0,0.0
750,2023-06-29,C7710,0.0,0.0,0.0
751,2023-06-29,C7720,0.0,0.0,0.0
752,2023-06-29,C7730,0.0,0.0,0.0
753,2023-06-29,C7740,0.0,0.0,0.0
754,2023-06-29,C7750,0.0,0.0,0.0
755,2023-06-29,C7760,0.0,0.0,0.0
756,2023-06-30,C010,135255257.1493,934944269.243,423639940.9644
757,2023-06-30,C020,2130925.9871,12785427.46,5356405.762800001
758,2023-06-30,C030,2130925.9871,12785427.467,4544213.6532000005
759,2023-06-30,C040,2130925.9871,12785427.467,7308044.0696
760,2023-06-30,C050,2130925.9871,12785427.467,6833518.214000001
761,2023-06-30,C060,2130925.9871,12785427.467,6369505.616400001
762,2023-06-30,C070,2130925.9871,12785427.467,5836086.7316
763,2023-06-30,C080,2130925.9871,12785427.467,6796591.324
764,2023-06-30,C090,14916481.9095,89497992.2696,47885779.9665
765,2023-06-30,C100,14916481.9095,89497992.2696,40222749.3675
766,2023-06-30,C110,19178333.8837,115068847.2038,55239140.2746
767,2023-06-30,C120,8269311.0504,54183403.6,23754012.0886
768,2023-06-30,C130,39899502.911,281753698.72,60187925.1872
769,2023-06-30,C140,35944219.498,292156907.72,190993928.31730002
770,2023-06-30,C150,0.0,0.0,0.0
771,2023-06-30,C160,0.0,0.0,0.0
772,2023-06-30,C170,0.0,0.0,0.0
773,2023-06-30,C180,0.0,0.0,0.0
774,2023-06-30,C190,0.0,0.0,0.0
775,2023-06-30,C200,0.0,0.0,0.0
776,2023-06-30,C210,0.0,0.0,0.0
777,2023-06-30,C220,0.0,0.0,0.0
778,2023-06-30,C6010,0.0,0.0,4245416.6458
779,2023-06-30,C6020,2130925.9871,12785427.467,6489560.6546
780,2023-06-30,C6030,2130925.9871,12785427.467,5444374.624
781,2023-06-30,C6040,2130925.9871,12785427.467,8173178.7128
782,2023-06-30,C6050,2130925.9871,12785427.467,6345521.1606
783,2023-06-30,C6060,2130925.9871,12785427.467,6592050.4302
784,2023-06-30,C6070,2130925.9871,12785427.467,5913857.746
785,2023-06-30,C6080,2130925.9871,12785427.467,8927236.639
786,2023-06-30,C6090,2130925.9871,12785427.467,5606588.1234
787,2023-06-30,C7000,2130925.9871,12785427.467,6153598.2530000005
788,2023-06-30,C7010,2130925.9871,12785427.467,6606979.395
789,2023-06-30,C7020,2130925.9871,12785427.467,5410193.4064
790,2023-06-30,C7030,2130925.9871,12785427.467,5299454.896
791,2023-06-30,C7040,2130925.9871,12785427.467,4679829.2944
792,2023-06-30,C7050,2130925.9871,12785427.467,6466106.0
793,2023-06-30,C7060,2130925.9871,12785427.467,4715980.0568
794,2023-06-30,C7070,2130925.9871,12785427.467,4752167.8808
795,2023-06-30,C7080,2130925.9871,12785427.467,9189547.623599999
796,2023-06-30,C7090,2130925.9871,12785427.467,5102601.61
797,2023-06-30,C7100,2130925.9871,12785427.467,4718617.6872000005
798,2023-06-30,C7110,2130925.9871,12785427.467,4777596.086
799,2023-06-30,C7120,2130925.9871,12785427.467,5257668.5474000005
800,2023-06-30,C7130,2130925.9871,12785427.467,5105209.1152
801,2023-06-30,C7140,2130925.9871,12785427.467,11619751.6684
802,2023-06-30,C7150,2130925.9871,10836680.72,3256582.421
803,2023-06-30,C7160,1534596.2658,10836680.72,3590499.3025
804,2023-06-30,C7170,1534596.2658,10836680.72,1776533.2197
805,2023-06-30,C7180,1534596.2658,10836680.72,2446042.5215
806,2023-06-30,C7190,1534596.2658,10836680.72,12684354.6239
807,2023-06-30,C7200,1534596.2658,10836680.72,1286661.8119
808,2023-06-30,C7210,1534596.2658,10836680.72,1689807.4338999998
809,2023-06-30,C7220,1534596.2658,10836680.72,1953115.5548999999
810,2023-06-30,C7230,1534596.2658,10836680.72,1837679.8321
811,2023-06-30,C7240,1534596.2658,10836680.72,2089538.3117
812,2023-06-30,C7250,1534596.2658,10836680.72,1432246.5727
813,2023-06-30,C7260,1534596.2658,10836680.72,1970985.0325
814,2023-06-30,C7270,1534596.2658,10836680.72,1453350.8461
815,2023-06-30,C7280,1534596.2658,10836680.72,1283656.2907
816,2023-06-30,C7290,1534596.2658,10836680.72,1516059.0309
817,2023-06-30,C7300,1534596.2658,10836680.72,1761226.2931
818,2023-06-30,C7310,1534596.2658,10836680.72,2287492.8485
819,2023-06-30,C7320,1534596.2658,10836680.72,1541212.5008999999
820,2023-06-30,C7330,1534596.2658,10836680.72,1855140.9923
821,2023-06-30,C7340,1534596.2658,10836680.72,1623311.0211
822,2023-06-30,C7350,1534596.2658,10836680.72,1531679.6797
823,2023-06-30,C7360,1534596.2658,10836680.72,1569112.3036999998
824,2023-06-30,C7370,1534596.2658,10836680.72,4631319.4409
825,2023-06-30,C7380,1534596.2658,10836680.72,3923756.8793
826,2023-06-30,C7390,1534596.2658,10836680.72,1635566.5041
827,2023-06-30,C7400,1534596.2658,10836680.72,1591640.8199
828,2023-06-30,C7410,1534596.2658,10836680.72,1651244.2996999999
829,2023-06-30,C7420,1534596.2658,10836680.72,1816465.3455
830,2023-06-30,C7430,1534596.2658,10836680.72,1660054.4590999999
831,2023-06-30,C7440,1534596.2658,10836680.72,7786462.8429
832,2023-06-30,C7450,1534596.2658,10836680.72,6809138.2389
833,2023-06-30,C7460,1534596.2658,10836680.72,1361027.6765
834,2023-06-30,C7470,1146987.4411,9377340.9,965513.5446
835,2023-06-30,C7480,1146987.4411,9377340.9,1017816.2252
836,2023-06-30,C7490,1146987.4411,9377340.9,689792.987
837,2023-06-30,C7500,1146987.4411,9377340.9,1533237.4966
838,2023-06-30,C7510,1146987.4411,9377340.9,1155173.2327
839,2023-06-30,C7520,1146987.4411,9377340.9,1914034.1696
840,2023-06-30,C7530,1146987.4411,9377340.9,1225905.2372
841,2023-06-30,C7540,1146987.4411,9377340.9,1565459.9544
842,2023-06-30,C7550,1146987.4411,9377340.9,933818.214
843,2023-06-30,C7560,1146987.4411,9377340.9,1236043.5415999999
844,2023-06-30,C7570,1146987.4411,9377340.9,2311188.9606
845,2023-06-30,C7580,1146987.4411,9377340.9,3800490.5188
846,2023-06-30,C7590,1146987.4411,9377340.9,1508839.3762
847,2023-06-30,C7600,1146987.4411,9377340.9,1438592.0038
848,2023-06-30,C7610,1146987.4411,9377340.9,771255.2408
849,2023-06-30,C7620,1146987.4411,9377340.9,1082927.5592
850,2023-06-30,C7630,1146987.4411,9377340.9,1043702.1866
851,2023-06-30,C7640,1146987.4411,9377340.9,1105839.8968
852,2023-06-30,C7650,1146987.4411,9377340.9,76296371.1286
853,2023-06-30,C7660,1146987.4411,9377340.9,719042.2842
854,2023-06-30,C7670,1146987.4411,9377340.9,797339.3698
855,2023-06-30,C7680,1146987.4411,9377340.9,8928635.714000002
856,2023-06-30,C7690,1146987.4411,9377340.9,581452.6468
857,2023-06-30,C7700,1146987.4411,9377340.9,581452.6468
858,2023-06-30,C7710,1146987.4411,9377340.9,656244.0874
859,2023-06-30,C7720,1146987.4411,9377340.9,892904.9804
860,2023-06-30,C7730,1146987.4411,9377340.9,1068265.3968
861,2023-06-30,C7740,1146987.4411,9377340.9,72429835.9965
862,2023-06-30,C7750,1146987.4411,9377340.9,800273.3974
863,2023-06-30,C7760,1146987.4411,9377340.9,581452.6468
864,2023-07-05,C010,0.0,0.0,0.0
865,2023-07-05,C020,0.0,0.0,0.0
866,2023-07-05,C030,0.0,0.0,0.0
867,2023-07-05,C040,0.0,0.0,0.0
868,2023-07-05,C050,0.0,0.0,0.0
869,2023-07-05,C060,0.0,0.0,0.0
870,2023-07-05,C070,0.0,0.0,0.0
871,2023-07-05,C080,0.0,0.0,0.0
872,2023-07-05,C090,0.0,0.0,0.0
873,2023-07-05,C100,0.0,0.0,0.0
874,2023-07-05,C110,0.0,0.0,0.0
875,2023-07-05,C120,0.0,0.0,0.0
876,2023-07-05,C130,0.0,0.0,0.0
877,2023-07-05,C140,0.0,0.0,0.0
878,2023-07-05,C150,0.0,0.0,0.0
879,2023-07-05,C160,0.0,0.0,0.0
880,2023-07-05,C170,0.0,0.0,0.0
881,2023-07-05,C180,0.0,0.0,0.0
882,2023-07-05,C190,0.0,0.0,0.0
883,2023-07-05,C200,0.0,0.0,0.0
884,2023-07-05,C210,0.0,0.0,0.0
885,2023-07-05,C220,0.0,0.0,0.0
886,2023-07-05,C6010,0.0,0.0,0.0
887,2023-07-05,C6020,0.0,0.0,0.0
888,2023-07-05,C6030,0.0,0.0,0.0
889,2023-07-05,C6040,0.0,0.0,0.0
890,2023-07-05,C6050,0.0,0.0,0.0
891,2023-07-05,C6060,0.0,0.0,0.0
892,2023-07-05,C6070,0.0,0.0,0.0
893,2023-07-05,C6080,0.0,0.0,0.0
894,2023-07-05,C6090,0.0,0.0,0.0
895,2023-07-05,C7000,0.0,0.0,0.0
896,2023-07-05,C7010,0.0,0.0,0.0
897,2023-07-05,C7020,0.0,0.0,0.0
898,2023-07-05,C7030,0.0,0.0,0.0
899,2023-07-05,C7040,0.0,0.0,0.0
900,2023-07-05,C7050,0.0,0.0,0.0
901,2023-07-05,C7060,0.0,0.0,0.0
902,2023-07-05,C7070,0.0,0.0,0.0
903,2023-07-05,C7080,0.0,0.0,0.0
904,2023-07-05,C7090,0.0,0.0,0.0
905,2023-07-05,C7100,0.0,0.0,0.0
906,2023-07-05,C7110,0.0,0.0,0.0
907,2023-07-05,C7120,0.0,0.0,0.0
908,2023-07-05,C7130,0.0,0.0,0.0
909,2023-07-05,C7140,0.0,0.0,0.0
910,2023-07-05,C7150,0.0,0.0,0.0
911,2023-07-05,C7160,0.0,0.0,0.0
912,2023-07-05,C7170,0.0,0.0,0.0
913,2023-07-05,C7180,0.0,0.0,0.0
914,2023-07-05,C7190,0.0,0.0,0.0
915,2023-07-05,C7200,0.0,0.0,0.0
916,2023-07-05,C7210,0.0,0.0,0.0
917,2023-07-05,C7220,0.0,0.0,0.0
918,2023-07-05,C7230,0.0,0.0,0.0
919,2023-07-05,C7240,0.0,0.0,0.0
920,2023-07-05,C7250,0.0,0.0,0.0
921,2023-07-05,C7260,0.0,0.0,0.0
922,2023-07-05,C7270,0.0,0.0,0.0
923,2023-07-05,C7280,0.0,0.0,0.0
924,2023-07-05,C7290,0.0,0.0,0.0
925,2023-07-05,C7300,0.0,0.0,0.0
926,2023-07-05,C7310,0.0,0.0,0.0
927,2023-07-05,C7320,0.0,0.0,0.0
928,2023-07-05,C7330,0.0,0.0,0.0
929,2023-07-05,C7340,0.0,0.0,0.0
930,2023-07-05,C7350,0.0,0.0,0.0
931,2023-07-05,C7360,0.0,0.0,0.0
932,2023-07-05,C7370,0.0,0.0,0.0
933,2023-07-05,C7380,0.0,0.0,0.0
934,2023-07-05,C7390,0.0,0.0,0.0
935,2023-07-05,C7400,0.0,0.0,0.0
936,2023-07-05,C7410,0.0,0.0,0.0
937,2023-07-05,C7420,0.0,0.0,0.0
938,2023-07-05,C7430,0.0,0.0,0.0
939,2023-07-05,C7440,0.0,0.0,0.0
940,2023-07-05,C7450,0.0,0.0,0.0
941,2023-07-05,C7460,0.0,0.0,0.0
942,2023-07-05,C7470,0.0,0.0,0.0
943,2023-07-05,C7480,0.0,0.0,0.0
944,2023-07-05,C7490,0.0,0.0,0.0
945,2023-07-05,C7500,0.0,0.0,0.0
946,2023-07-05,C7510,0.0,0.0,0.0
947,2023-07-05,C7520,0.0,0.0,0.0
948,2023-07-05,C7530,0.0,0.0,0.0
949,2023-07-05,C7540,0.0,0.0,0.0
950,2023-07-05,C7550,0.0,0.0,0.0
951,2023-07-05,C7560,0.0,0.0,0.0
952,2023-07-05,C7570,0.0,0.0,0.0
953,2023-07-05,C7580,0.0,0.0,0.0
954,2023-07-05,C7590,0.0,0.0,0.0
955,2023-07-05,C7600,0.0,0.0,0.0
956,2023-07-05,C7610,0.0,0.0,0.0
957,2023-07-05,C7620,0.0,0.0,0.0
958,2023-07-05,C7630,0.0,0.0,0.0
959,2023-07-05,C7640,0.0,0.0,0.0
960,2023-07-05,C7650,0.0,0.0,0.0
961,2023-07-05,C7660,0.0,0.0,0.0
962,2023-07-05,C7670,0.0,0.0,0.0
963,2023-07-05,C7680,0.0,0.0,0.0
964,2023-07-05,C7690,0.0,0.0,0.0
965,2023-07-05,C7700,0.0,0.0,0.0
966,2023-07-05,C7710,0.0,0.0,0.0
967,2023-07-05,C7720,0.0,0.0,0.0
968,2023-07-05,C7730,0.0,0.0,0.0
969,2023-07-05,C7740,0.0,0.0,0.0
970,2023-07-05,C7750,0.0,0.0,0.0
971,2023-07-05,C7760,0.0,0.0,0.0
972,2023-07-06,C010,0.0,0.0,0.0
973,2023-07-06,C020,0.0,0.0,0.0
974,2023-07-06,C030,0.0,0.0,0.0
975,2023-07-06,C040,0.0,0.0,0.0
976,2023-07-06,C050,0.0,0.0,0.0
977,2023-07-06,C060,0.0,0.0,0.0
978,2023-07-06,C070,0.0,0.0,0.0
979,2023-07-06,C080,0.0,0.0,0.0
980,2023-07-06,C090,0.0,0.0,0.0
981,2023-07-06,C100,0.0,0.0,0.0
982,2023-07-06,C110,0.0,0.0,0.0
983,2023-07-06,C120,0.0,0.0,0.0
984,2023-07-06,C130,0.0,0.0,0.0
985,2023-07-06,C140,0.0,0.0,0.0
986,2023-07-06,C150,0.0,0.0,0.0
987,2023-07-06,C160,0.0,0.0,0.0
988,2023-07-06,C170,0.0,0.0,0.0
989,2023-07-06,C180,0.0,0.0,0.0
990,2023-07-06,C190,0.0,0.0,0.0
991,2023-07-06,C200,0.0,0.0,0.0
992,2023-07-06,C210,0.0,0.0,0.0
993,2023-07-06,C220,0.0,0.0,0.0
994,2023-07-06,C6010,0.0,0.0,0.0
995,2023-07-06,C6020,0.0,0.0,0.0
996,2023-07-06,C6030,0.0,0.0,0.0
997,2023-07-06,C6040,0.0,0.0,0.0
998,2023-07-06,C6050,0.0,0.0,0.0
999,2023-07-06,C6060,0.0,0.0,0.0
1000,2023-07-06,C6070,0.0,0.0,0.0
1001,2023-07-06,C6080,0.0,0.0,0.0
1002,2023-07-06,C6090,0.0,0.0,0.0
1003,2023-07-06,C7000,0.0,0.0,0.0
1004,2023-07-06,C7010,0.0,0.0,0.0
1005,2023-07-06,C7020,0.0,0.0,0.0
1006,2023-07-06,C7030,0.0,0.0,0.0
1007,2023-07-06,C7040,0.0,0.0,0.0
1008,2023-07-06,C7050,0.0,0.0,0.0
1009,2023-07-06,C7060,0.0,0.0,0.0
1010,2023-07-06,C7070,0.0,0.0,0.0
1011,2023-07-06,C7080,0.0,0.0,0.0
1012,2023-07-06,C7090,0.0,0.0,0.0
1013,2023-07-06,C7100,0.0,0.0,0.0
1014,2023-07-06,C7110,0.0,0.0,0.0
1015,2023-07-06,C7120,0.0,0.0,0.0
1016,2023-07-06,C7130,0.0,0.0,0.0
1017,2023-07-06,C7140,0.0,0.0,0.0
1018,2023-07-06,C7150,0.0,0.0,0.0
1019,2023-07-06,C7160,0.0,0.0,0.0
1020,2023-07-06,C7170,0.0,0.0,0.0
1021,2023-07-06,C7180,0.0,0.0,0.0
1022,2023-07-06,C7190,0.0,0.0,0.0
1023,2023-07-06,C7200,0.0,0.0,0.0
1024,2023-07-06,C7210,0.0,0.0,0.0
1025,2023-07-06,C7220,0.0,0.0,0.0
1026,2023-07-06,C7230,0.0,0.0,0.0
1027,2023-07-06,C7240,0.0,0.0,0.0
1028,2023-07-06,C7250,0.0,0.0,0.0
1029,2023-07-06,C7260,0.0,0.0,0.0
1030,2023-07-06,C7270,0.0,0.0,0.0
1031,2023-07-06,C7280,0.0,0.0,0.0
1032,2023-07-06,C7290,0.0,0.0,0.0
1033,2023-07-06,C7300,0.0,0.0,0.0
1034,2023-07-06,C7310,0.0,0.0,0.0
1035,2023-07-06,C7320,0.0,0.0,0.0
1036,2023-07-06,C7330,0.0,0.0,0.0
1037,2023-07-06,C7340,0.0,0.0,0.0
1038,2023-07-06,C7350,0.0,0.0,0.0
1039,2023-07-06,C7360,0.0,0.0,0.0
1040,2023-07-06,C7370,0.0,0.0,0.0
1041,2023-07-06,C7380,0.0,0.0,0.0
1042,2023-07-06,C7390,0.0,0.0,0.0
1043,2023-07-06,C7400,0.0,0.0,0.0
1044,2023-07-06,C7410,0.0,0.0,0.0
1045,2023-07-06,C7420,0.0,0.0,0.0
1046,2023-07-06,C7430,0.0,0.0,0.0
1047,2023-07-06,C7440,0.0,0.0,0.0
1048,2023-07-06,C7450,0.0,0.0,0.0
1049,2023-07-06,C7460,0.0,0.0,0.0
1050,2023-07-06,C7470,0.0,0.0,0.0
1051,2023-07-06,C7480,0.0,0.0,0.0
1052,2023-07-06,C7490,0.0,0.0,0.0
1053,2023-07-06,C7500,0.0,0.0,0.0
1054,2023-07-06,C7510,0.0,0.0,0.0
1055,2023-07-06,C7520,0.0,0.0,0.0
1056,2023-07-06,C7530,0.0,0.0,0.0
1057,2023-07-06,C7540,0.0,0.0,0.0
1058,2023-07-06,C7550,0.0,0.0,0.0
